epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,90.5376,0.65838,0.74608,0.96003,0.97426,0.95862,0.995,0.90444,0.48859,0.64416,0.83718,0.000884938,0.000884938,0.000884938
179,91.0044,0.73633,0.9369,1.02152,0.97426,0.95862,0.995,0.90444,0.48859,0.64416,0.83718,0.000882875,0.000882875,0.000882875
180,91.4666,0.6586,0.78004,0.9901,0.96132,0.9778,0.995,0.88168,0.51466,0.64912,0.82536,0.000880812,0.000880812,0.000880812
181,91.9218,0.52679,0.66799,0.99376,0.96132,0.9778,0.995,0.88168,0.51466,0.64912,0.82536,0.00087875,0.00087875,0.00087875
182,92.361,0.57921,0.63067,0.94896,0.97394,0.96784,0.995,0.90546,0.47482,0.62012,0.80825,0.000876687,0.000876687,0.000876687
183,92.778,0.60689,0.67652,0.91436,0.97394,0.96784,0.995,0.90546,0.47482,0.62012,0.80825,0.000874625,0.000874625,0.000874625
184,93.2565,0.53223,0.6239,0.96272,0.97981,0.95377,0.985,0.90001,0.46973,0.59482,0.82605,0.000872563,0.000872563,0.000872563
185,93.6896,0.59595,0.62268,0.94006,0.97981,0.95377,0.985,0.90001,0.46973,0.59482,0.82605,0.0008705,0.0008705,0.0008705
186,94.1562,0.71031,0.754,1.01755,0.9639,0.95313,0.97682,0.86875,0.5847,0.62286,0.9098,0.000868437,0.000868437,0.000868437
187,94.5794,0.56563,0.62872,0.91025,0.9639,0.95313,0.97682,0.86875,0.5847,0.62286,0.9098,0.000866375,0.000866375,0.000866375
188,95.0446,0.55995,0.65594,0.90366,0.96789,0.9531,0.96912,0.85333,0.61363,0.62273,0.92677,0.000864313,0.000864313,0.000864313
189,95.5958,0.59453,0.64105,0.89618,0.96789,0.9531,0.96912,0.85333,0.61363,0.62273,0.92677,0.00086225,0.00086225,0.00086225
190,96.053,0.55094,0.65551,0.90267,0.98837,0.95833,0.98167,0.85684,0.59103,0.60434,0.893,0.000860188,0.000860188,0.000860188
191,96.4831,0.646,0.77161,0.94222,0.98837,0.95833,0.98167,0.85684,0.59103,0.60434,0.893,0.000858125,0.000858125,0.000858125
192,96.935,0.67228,0.62292,1.00222,0.98225,0.95833,0.98929,0.88249,0.51096,0.56996,0.83068,0.000856062,0.000856062,0.000856062
193,97.3606,0.70197,0.73774,1.07854,0.98225,0.95833,0.98929,0.88249,0.51096,0.56996,0.83068,0.000854,0.000854,0.000854
194,97.8696,0.76533,0.74455,0.99191,0.98668,0.95833,0.98929,0.90274,0.46335,0.54183,0.80247,0.000851938,0.000851938,0.000851938
195,98.2959,0.68214,0.66157,0.96702,0.98668,0.95833,0.98929,0.90274,0.46335,0.54183,0.80247,0.000849875,0.000849875,0.000849875
196,98.7643,0.66077,0.59514,0.94809,0.98736,0.96233,0.995,0.91166,0.46939,0.53517,0.80245,0.000847813,0.000847813,0.000847813
197,99.1708,0.58775,0.64163,0.97594,0.98736,0.96233,0.995,0.91166,0.46939,0.53517,0.80245,0.00084575,0.00084575,0.00084575
198,99.6162,0.72029,0.69967,1.00994,0.96851,0.97862,0.995,0.89931,0.46094,0.51206,0.81124,0.000843687,0.000843687,0.000843687
199,100.06,0.59865,0.60914,0.98389,0.96851,0.97862,0.995,0.89931,0.46094,0.51206,0.81124,0.000841625,0.000841625,0.000841625
200,100.528,0.66526,0.66535,0.95757,0.96697,0.99388,0.995,0.90373,0.45024,0.50217,0.81678,0.000839563,0.000839563,0.000839563
201,100.957,0.62416,0.6897,0.90772,0.96697,0.99388,0.995,0.90373,0.45024,0.50217,0.81678,0.0008375,0.0008375,0.0008375
202,101.433,0.64897,0.71475,1.0185,0.98008,1,0.995,0.92844,0.4298,0.47645,0.81152,0.000835438,0.000835438,0.000835438
203,101.873,0.63689,0.64113,0.96427,0.98008,1,0.995,0.92844,0.4298,0.47645,0.81152,0.000833375,0.000833375,0.000833375
204,102.346,0.65948,0.72179,0.96823,0.96923,1,0.995,0.91471,0.40764,0.49237,0.81158,0.000831312,0.000831312,0.000831312
205,103.108,0.63704,0.71406,1.02797,0.96923,1,0.995,0.91471,0.40764,0.49237,0.81158,0.00082925,0.00082925,0.00082925
206,103.585,0.69052,0.67306,0.93233,0.96958,0.99729,0.995,0.91714,0.42677,0.5082,0.82546,0.000827187,0.000827187,0.000827187
207,104.015,0.71147,0.81301,0.94983,0.96958,0.99729,0.995,0.91714,0.42677,0.5082,0.82546,0.000825125,0.000825125,0.000825125
208,104.477,0.49923,0.60018,0.91404,0.98139,1,0.995,0.93033,0.38657,0.49694,0.8076,0.000823063,0.000823063,0.000823063
209,104.916,0.56988,0.62806,0.94282,0.98139,1,0.995,0.93033,0.38657,0.49694,0.8076,0.000821,0.000821,0.000821
210,105.379,0.60907,0.6527,0.97377,0.98565,1,0.995,0.95185,0.36656,0.48191,0.80145,0.000818937,0.000818937,0.000818937
211,105.802,0.70793,0.73378,1.06333,0.98565,1,0.995,0.95185,0.36656,0.48191,0.80145,0.000816875,0.000816875,0.000816875
212,106.253,0.50702,0.56032,0.86518,0.98588,1,0.995,0.94734,0.39298,0.46689,0.80627,0.000814813,0.000814813,0.000814813
213,106.702,0.56098,0.58146,0.90533,0.98588,1,0.995,0.94734,0.39298,0.46689,0.80627,0.00081275,0.00081275,0.00081275
214,107.188,0.63875,0.62794,1.02476,0.98519,1,0.995,0.94136,0.40376,0.46734,0.80889,0.000810688,0.000810688,0.000810688
215,107.628,0.44046,0.509,0.89859,0.98519,1,0.995,0.94136,0.40376,0.46734,0.80889,0.000808625,0.000808625,0.000808625
216,108.166,0.55529,0.672,0.94927,0.98854,1,0.995,0.92888,0.37463,0.47752,0.796,0.000806562,0.000806562,0.000806562
217,108.689,0.46089,0.6112,0.88093,0.98854,1,0.995,0.92888,0.37463,0.47752,0.796,0.0008045,0.0008045,0.0008045
218,109.349,0.49738,0.58111,0.88671,0.98148,1,0.995,0.93018,0.38665,0.49438,0.79832,0.000802438,0.000802438,0.000802438
219,109.861,0.45377,0.50751,0.87722,0.98148,1,0.995,0.93018,0.38665,0.49438,0.79832,0.000800375,0.000800375,0.000800375
220,110.592,0.63263,0.79056,1.06577,0.97788,1,0.995,0.94874,0.36332,0.50475,0.79157,0.000798313,0.000798313,0.000798313
221,111.091,0.6019,0.6161,0.93335,0.97788,1,0.995,0.94874,0.36332,0.50475,0.79157,0.00079625,0.00079625,0.00079625
222,111.628,0.62913,0.70758,0.91752,0.9832,1,0.995,0.95222,0.33441,0.49549,0.7892,0.000794187,0.000794187,0.000794187
223,112.088,0.6023,0.58449,0.95404,0.9832,1,0.995,0.95222,0.33441,0.49549,0.7892,0.000792125,0.000792125,0.000792125
224,112.585,0.53285,0.62527,0.92729,0.98454,1,0.995,0.95007,0.34352,0.47906,0.79643,0.000790063,0.000790063,0.000790063
225,113.041,0.60796,0.59681,0.97422,0.98454,1,0.995,0.95007,0.34352,0.47906,0.79643,0.000788,0.000788,0.000788
226,113.542,0.52498,0.61024,0.96154,0.98971,1,0.995,0.95506,0.34477,0.47091,0.80293,0.000785938,0.000785938,0.000785938
227,113.997,0.5599,0.56813,0.91219,0.98971,1,0.995,0.95506,0.34477,0.47091,0.80293,0.000783875,0.000783875,0.000783875
228,114.494,0.49544,0.5109,0.9137,0.98454,0.99846,0.995,0.96122,0.33548,0.46481,0.80749,0.000781812,0.000781812,0.000781812
229,114.99,0.45045,0.56811,0.86202,0.98454,0.99846,0.995,0.96122,0.33548,0.46481,0.80749,0.00077975,0.00077975,0.00077975
230,115.548,0.55149,0.52257,0.91346,0.98482,0.96418,0.995,0.94289,0.34774,0.46803,0.80676,0.000777688,0.000777688,0.000777688
231,116.075,0.579,0.62578,0.96422,0.98482,0.96418,0.995,0.94289,0.34774,0.46803,0.80676,0.000775625,0.000775625,0.000775625
232,116.577,0.53851,0.58753,0.92129,0.97386,0.9561,0.995,0.89575,0.41791,0.50454,0.8362,0.000773563,0.000773563,0.000773563
233,117.031,0.59071,0.58313,0.95484,0.97386,0.9561,0.995,0.89575,0.41791,0.50454,0.8362,0.0007715,0.0007715,0.0007715
234,117.66,0.52868,0.507,0.91587,0.94108,0.95644,0.995,0.89368,0.45265,0.51115,0.8421,0.000769438,0.000769438,0.000769438
235,118.087,0.47676,0.5233,0.89284,0.94108,0.95644,0.995,0.89368,0.45265,0.51115,0.8421,0.000767375,0.000767375,0.000767375
236,118.584,0.60025,0.64911,0.97249,0.92585,0.99375,0.995,0.92167,0.41176,0.47788,0.81127,0.000765313,0.000765313,0.000765313
237,119.034,0.55745,0.62799,0.94228,0.92585,0.99375,0.995,0.92167,0.41176,0.47788,0.81127,0.00076325,0.00076325,0.00076325
238,119.521,0.39177,0.56579,0.88368,0.97026,1,0.995,0.92224,0.37211,0.45085,0.791,0.000761188,0.000761188,0.000761188
239,119.946,0.49117,0.55682,0.91112,0.97026,1,0.995,0.92224,0.37211,0.45085,0.791,0.000759125,0.000759125,0.000759125
240,120.418,0.44496,0.54495,0.86663,0.97459,1,0.995,0.93991,0.35692,0.44681,0.78622,0.000757063,0.000757063,0.000757063
241,120.831,0.5073,0.51145,0.90629,0.97459,1,0.995,0.93991,0.35692,0.44681,0.78622,0.000755,0.000755,0.000755
242,121.293,0.51698,0.57389,0.94044,0.96448,1,0.995,0.94063,0.36679,0.45808,0.78813,0.000752938,0.000752938,0.000752938
243,121.729,0.4497,0.51234,0.86017,0.96448,1,0.995,0.94063,0.36679,0.45808,0.78813,0.000750875,0.000750875,0.000750875
244,122.203,0.55659,0.57558,0.9553,0.97173,1,0.995,0.92868,0.4113,0.47225,0.7975,0.000748813,0.000748813,0.000748813
245,122.711,0.48399,0.5232,0.84886,0.97173,1,0.995,0.92868,0.4113,0.47225,0.7975,0.00074675,0.00074675,0.00074675
246,123.233,0.69341,0.7066,1.00659,0.97716,0.99558,0.995,0.90984,0.45361,0.48597,0.81169,0.000744688,0.000744688,0.000744688
247,123.73,0.55785,0.51128,0.88487,0.97716,0.99558,0.995,0.90984,0.45361,0.48597,0.81169,0.000742625,0.000742625,0.000742625
248,124.244,0.51447,0.54557,0.81566,0.97388,0.99473,0.995,0.91894,0.42147,0.48591,0.8082,0.000740563,0.000740563,0.000740563
249,124.869,0.50256,0.5637,0.88189,0.97388,0.99473,0.995,0.91894,0.42147,0.48591,0.8082,0.0007385,0.0007385,0.0007385
250,125.385,0.56811,0.54399,0.89293,0.97213,0.99298,0.995,0.94561,0.37559,0.45565,0.80217,0.000736438,0.000736438,0.000736438
251,125.837,0.44035,0.49352,0.85394,0.97213,0.99298,0.995,0.94561,0.37559,0.45565,0.80217,0.000734375,0.000734375,0.000734375
252,126.314,0.47634,0.55173,0.88135,0.9842,0.99689,0.995,0.93441,0.40105,0.4513,0.80827,0.000732312,0.000732312,0.000732312
253,126.743,0.53457,0.57932,0.91237,0.9842,0.99689,0.995,0.93441,0.40105,0.4513,0.80827,0.00073025,0.00073025,0.00073025
254,127.224,0.58421,0.52556,0.96046,0.98249,0.99504,0.995,0.94174,0.40807,0.45374,0.80526,0.000728187,0.000728187,0.000728187
255,127.658,0.61634,0.66171,0.98314,0.98249,0.99504,0.995,0.94174,0.40807,0.45374,0.80526,0.000726125,0.000726125,0.000726125
256,128.103,0.54533,0.5553,0.89123,0.98153,0.99595,0.995,0.94893,0.40593,0.44885,0.80365,0.000724062,0.000724062,0.000724062
257,128.525,0.55744,0.52975,0.91585,0.98153,0.99595,0.995,0.94893,0.40593,0.44885,0.80365,0.000722,0.000722,0.000722
258,128.966,0.56653,0.62272,0.96518,0.98127,0.99637,0.995,0.92655,0.40021,0.43096,0.79634,0.000719937,0.000719937,0.000719937
259,129.411,0.48322,0.521,0.88681,0.98127,0.99637,0.995,0.92655,0.40021,0.43096,0.79634,0.000717875,0.000717875,0.000717875
260,129.918,0.51424,0.59777,0.89222,0.98504,1,0.995,0.9235,0.42457,0.43279,0.80203,0.000715812,0.000715812,0.000715812
261,130.424,0.47244,0.53977,0.90209,0.98504,1,0.995,0.9235,0.42457,0.43279,0.80203,0.00071375,0.00071375,0.00071375
262,130.995,0.53954,0.60048,0.88447,0.99157,1,0.995,0.92389,0.4298,0.41972,0.7922,0.000711687,0.000711687,0.000711687
263,131.533,0.54959,0.61571,0.96519,0.99157,1,0.995,0.92389,0.4298,0.41972,0.7922,0.000709625,0.000709625,0.000709625
264,132.324,0.47034,0.49796,0.89541,0.99101,1,0.995,0.92622,0.40231,0.41937,0.77966,0.000707562,0.000707562,0.000707562
265,132.811,0.53505,0.49927,0.91241,0.99101,1,0.995,0.92622,0.40231,0.41937,0.77966,0.0007055,0.0007055,0.0007055
266,133.346,0.55743,0.5712,0.93923,0.99102,1,0.995,0.93512,0.38123,0.42851,0.78263,0.000703437,0.000703437,0.000703437
267,133.84,0.48645,0.55171,0.91356,0.99102,1,0.995,0.93512,0.38123,0.42851,0.78263,0.000701375,0.000701375,0.000701375
268,134.416,0.43124,0.47441,0.91955,0.98942,1,0.995,0.92786,0.39152,0.43885,0.79638,0.000699312,0.000699312,0.000699312
269,134.903,0.57614,0.55012,0.92449,0.98942,1,0.995,0.92786,0.39152,0.43885,0.79638,0.00069725,0.00069725,0.00069725
270,135.378,0.6007,0.55597,0.97848,0.98747,1,0.995,0.91892,0.38689,0.44131,0.79371,0.000695188,0.000695188,0.000695188
271,135.802,0.55018,0.50628,0.89654,0.98747,1,0.995,0.91892,0.38689,0.44131,0.79371,0.000693125,0.000693125,0.000693125
272,136.245,0.45156,0.47528,0.87044,0.98496,1,0.995,0.93932,0.35741,0.46035,0.78336,0.000691063,0.000691063,0.000691063
273,136.679,0.58077,0.59139,0.88293,0.98496,1,0.995,0.93932,0.35741,0.46035,0.78336,0.000689,0.000689,0.000689
274,137.153,0.5776,0.59629,0.91323,0.986,0.99843,0.995,0.96451,0.32905,0.49683,0.77355,0.000686937,0.000686937,0.000686937
275,137.57,0.4687,0.50323,0.8942,0.986,0.99843,0.995,0.96451,0.32905,0.49683,0.77355,0.000684875,0.000684875,0.000684875
276,138.052,0.52538,0.60101,0.96828,0.97917,1,0.995,0.93924,0.33415,0.5002,0.76924,0.000682813,0.000682813,0.000682813
277,138.481,0.39054,0.48274,0.85415,0.97917,1,0.995,0.93924,0.33415,0.5002,0.76924,0.00068075,0.00068075,0.00068075
278,138.925,0.42922,0.4543,0.81386,0.97518,1,0.995,0.94096,0.35182,0.50785,0.77166,0.000678688,0.000678688,0.000678688
279,139.353,0.43811,0.4861,0.87818,0.97518,1,0.995,0.94096,0.35182,0.50785,0.77166,0.000676625,0.000676625,0.000676625
280,139.991,0.43214,0.48722,0.89419,0.98589,1,0.995,0.92819,0.36701,0.48822,0.77778,0.000674562,0.000674562,0.000674562
281,140.439,0.36691,0.41577,0.79318,0.98589,1,0.995,0.92819,0.36701,0.48822,0.77778,0.0006725,0.0006725,0.0006725
282,140.912,0.40958,0.43205,0.87169,0.98654,1,0.995,0.94976,0.36155,0.47705,0.7812,0.000670438,0.000670438,0.000670438
283,141.382,0.39287,0.45707,0.87408,0.98654,1,0.995,0.94976,0.36155,0.47705,0.7812,0.000668375,0.000668375,0.000668375
284,141.899,0.43348,0.53526,0.97186,0.98396,1,0.995,0.93417,0.34648,0.45084,0.78359,0.000666313,0.000666313,0.000666313
285,142.357,0.51938,0.59026,0.94374,0.98396,1,0.995,0.93417,0.34648,0.45084,0.78359,0.00066425,0.00066425,0.00066425
286,142.854,0.46386,0.47977,0.87995,0.98371,1,0.995,0.92803,0.34424,0.43031,0.78511,0.000662188,0.000662188,0.000662188
287,143.336,0.46432,0.50347,0.88771,0.98371,1,0.995,0.92803,0.34424,0.43031,0.78511,0.000660125,0.000660125,0.000660125
288,143.846,0.45295,0.50885,0.89608,0.98387,1,0.995,0.94658,0.32211,0.42603,0.77682,0.000658063,0.000658063,0.000658063
289,144.324,0.52365,0.52452,0.93191,0.98387,1,0.995,0.94658,0.32211,0.42603,0.77682,0.000656,0.000656,0.000656
290,144.804,0.45589,0.54652,0.88112,0.98257,1,0.995,0.94022,0.31939,0.42257,0.77288,0.000653938,0.000653938,0.000653938
291,145.267,0.46417,0.53499,0.92141,0.98257,1,0.995,0.94022,0.31939,0.42257,0.77288,0.000651875,0.000651875,0.000651875
292,145.775,0.44301,0.47994,0.86642,0.98325,1,0.995,0.95861,0.3335,0.41072,0.77714,0.000649813,0.000649813,0.000649813
293,146.448,0.40712,0.45625,0.85816,0.98325,1,0.995,0.95861,0.3335,0.41072,0.77714,0.00064775,0.00064775,0.00064775
294,147.008,0.44365,0.50056,0.88129,0.9835,1,0.995,0.96601,0.32979,0.40593,0.77948,0.000645688,0.000645688,0.000645688
295,147.474,0.49414,0.48146,0.88165,0.9835,1,0.995,0.96601,0.32979,0.40593,0.77948,0.000643625,0.000643625,0.000643625
296,147.948,0.45059,0.45056,0.89109,0.98342,1,0.995,0.95441,0.32698,0.4058,0.7811,0.000641562,0.000641562,0.000641562
297,148.389,0.46162,0.48866,0.879,0.98342,1,0.995,0.95441,0.32698,0.4058,0.7811,0.0006395,0.0006395,0.0006395
298,148.876,0.43943,0.45058,0.89496,0.98292,1,0.995,0.96698,0.32298,0.39639,0.78152,0.000637437,0.000637437,0.000637437
299,149.334,0.41855,0.44665,0.8825,0.98292,1,0.995,0.96698,0.32298,0.39639,0.78152,0.000635375,0.000635375,0.000635375
300,149.838,0.48651,0.51834,0.89658,0.98507,1,0.995,0.96609,0.31193,0.39682,0.78221,0.000633313,0.000633313,0.000633313
301,150.283,0.48021,0.49191,0.91223,0.98507,1,0.995,0.96609,0.31193,0.39682,0.78221,0.00063125,0.00063125,0.00063125
302,150.846,0.41586,0.48094,0.8683,0.98685,1,0.995,0.9687,0.31099,0.38914,0.77944,0.000629187,0.000629187,0.000629187
303,151.448,0.4596,0.46929,0.88675,0.98685,1,0.995,0.9687,0.31099,0.38914,0.77944,0.000627125,0.000627125,0.000627125
304,152.011,0.39539,0.44794,0.84299,0.98946,1,0.995,0.96122,0.31758,0.37866,0.77576,0.000625062,0.000625062,0.000625062
305,152.478,0.42081,0.45556,0.86296,0.98946,1,0.995,0.96122,0.31758,0.37866,0.77576,0.000623,0.000623,0.000623
306,152.976,0.50426,0.5793,0.94776,0.98587,1,0.995,0.97426,0.3191,0.37261,0.77215,0.000620938,0.000620938,0.000620938
307,153.418,0.48464,0.48145,0.93383,0.98587,1,0.995,0.97426,0.3191,0.37261,0.77215,0.000618875,0.000618875,0.000618875
308,154.059,0.51472,0.46633,0.85978,0.98326,1,0.995,0.94449,0.32269,0.38631,0.77216,0.000616812,0.000616812,0.000616812
309,154.502,0.54752,0.55965,0.98526,0.98326,1,0.995,0.94449,0.32269,0.38631,0.77216,0.00061475,0.00061475,0.00061475
310,154.986,0.53158,0.49843,0.93741,0.98242,1,0.995,0.93323,0.32652,0.37369,0.77534,0.000612687,0.000612687,0.000612687
311,155.422,0.42813,0.47623,0.90842,0.98242,1,0.995,0.93323,0.32652,0.37369,0.77534,0.000610625,0.000610625,0.000610625
312,155.889,0.42761,0.47254,0.84995,0.98161,1,0.995,0.94871,0.33165,0.37534,0.7828,0.000608563,0.000608563,0.000608563
313,156.339,0.45775,0.48015,0.89861,0.98161,1,0.995,0.94871,0.33165,0.37534,0.7828,0.0006065,0.0006065,0.0006065
314,156.825,0.47202,0.54274,0.89822,0.98241,1,0.995,0.9635,0.31245,0.36603,0.77824,0.000604438,0.000604438,0.000604438
315,157.261,0.41672,0.4158,0.84606,0.98241,1,0.995,0.9635,0.31245,0.36603,0.77824,0.000602375,0.000602375,0.000602375
316,157.748,0.40855,0.49658,0.88524,0.98321,1,0.995,0.97699,0.28236,0.35527,0.76788,0.000600313,0.000600313,0.000600313
317,158.197,0.35542,0.42884,0.87712,0.98321,1,0.995,0.97699,0.28236,0.35527,0.76788,0.00059825,0.00059825,0.00059825
318,158.684,0.40021,0.40409,0.81407,0.98538,1,0.995,0.96746,0.26399,0.35122,0.76251,0.000596188,0.000596188,0.000596188
319,159.108,0.36235,0.39273,0.85691,0.98538,1,0.995,0.96746,0.26399,0.35122,0.76251,0.000594125,0.000594125,0.000594125
320,159.578,0.43825,0.45738,0.87447,0.9854,1,0.995,0.97151,0.27157,0.35385,0.77014,0.000592063,0.000592063,0.000592063
321,160.031,0.3967,0.47743,0.90989,0.9854,1,0.995,0.97151,0.27157,0.35385,0.77014,0.00059,0.00059,0.00059
322,160.538,0.37707,0.43082,0.84896,0.98552,1,0.995,0.97679,0.27746,0.35486,0.77416,0.000587938,0.000587938,0.000587938
323,160.986,0.40413,0.47065,0.92395,0.98552,1,0.995,0.97679,0.27746,0.35486,0.77416,0.000585875,0.000585875,0.000585875
324,161.626,0.34674,0.4007,0.78358,0.98576,1,0.995,0.95678,0.28726,0.35136,0.77574,0.000583813,0.000583813,0.000583813
325,162.083,0.38772,0.42932,0.82422,0.98576,1,0.995,0.95678,0.28726,0.35136,0.77574,0.00058175,0.00058175,0.00058175
326,162.565,0.45363,0.4562,0.89804,0.98454,1,0.995,0.96353,0.31874,0.36152,0.78264,0.000579688,0.000579688,0.000579688
327,163.007,0.37875,0.42997,0.83662,0.98454,1,0.995,0.96353,0.31874,0.36152,0.78264,0.000577625,0.000577625,0.000577625
328,163.516,0.38759,0.44868,0.87502,0.98115,1,0.995,0.94154,0.3492,0.36164,0.79133,0.000575563,0.000575563,0.000575563
329,163.987,0.41621,0.50797,0.97918,0.98115,1,0.995,0.94154,0.3492,0.36164,0.79133,0.0005735,0.0005735,0.0005735
330,164.476,0.45601,0.5467,0.9662,0.9768,1,0.995,0.93845,0.37744,0.38177,0.79775,0.000571438,0.000571438,0.000571438
331,164.939,0.45868,0.45864,0.90104,0.9768,1,0.995,0.93845,0.37744,0.38177,0.79775,0.000569375,0.000569375,0.000569375
332,165.413,0.4137,0.43261,0.85629,0.97297,0.99914,0.995,0.9261,0.38539,0.39596,0.80032,0.000567312,0.000567312,0.000567312
333,165.855,0.37837,0.41068,0.835,0.97297,0.99914,0.995,0.9261,0.38539,0.39596,0.80032,0.00056525,0.00056525,0.00056525
334,166.372,0.39266,0.42129,0.86105,0.97548,1,0.995,0.92513,0.37541,0.38913,0.79739,0.000563187,0.000563187,0.000563187
335,166.827,0.44407,0.46897,0.92004,0.97548,1,0.995,0.92513,0.37541,0.38913,0.79739,0.000561125,0.000561125,0.000561125
336,167.282,0.37045,0.42494,0.81878,0.9803,1,0.995,0.93245,0.36882,0.38627,0.7945,0.000559062,0.000559062,0.000559062
337,167.862,0.47619,0.42802,0.90747,0.9803,1,0.995,0.93245,0.36882,0.38627,0.7945,0.000557,0.000557,0.000557
338,168.366,0.45914,0.47152,0.94189,0.98503,1,0.995,0.92407,0.36476,0.37513,0.79192,0.000554937,0.000554937,0.000554937
339,168.799,0.48235,0.54698,0.92932,0.98503,1,0.995,0.92407,0.36476,0.37513,0.79192,0.000552875,0.000552875,0.000552875
340,169.256,0.42016,0.44744,0.8937,0.98893,1,0.995,0.95539,0.35122,0.3613,0.79269,0.000550813,0.000550813,0.000550813
341,169.716,0.38307,0.37609,0.84174,0.98893,1,0.995,0.95539,0.35122,0.3613,0.79269,0.00054875,0.00054875,0.00054875
342,170.251,0.40961,0.40164,0.8674,0.9917,1,0.995,0.94001,0.33652,0.35608,0.79515,0.000546687,0.000546687,0.000546687
343,170.667,0.40299,0.43009,0.89613,0.9917,1,0.995,0.94001,0.33652,0.35608,0.79515,0.000544625,0.000544625,0.000544625
344,171.123,0.44421,0.46757,0.88738,0.99112,1,0.995,0.94906,0.3449,0.36287,0.79886,0.000542562,0.000542562,0.000542562
345,171.584,0.38406,0.39906,0.84389,0.99112,1,0.995,0.94906,0.3449,0.36287,0.79886,0.0005405,0.0005405,0.0005405
346,172.072,0.4094,0.40743,0.90991,0.99107,1,0.995,0.93681,0.35192,0.37282,0.79877,0.000538438,0.000538438,0.000538438
347,172.499,0.47067,0.48415,0.93282,0.99107,1,0.995,0.93681,0.35192,0.37282,0.79877,0.000536375,0.000536375,0.000536375
348,172.965,0.42782,0.43702,0.84855,0.99132,1,0.995,0.93804,0.33088,0.35596,0.7922,0.000534312,0.000534312,0.000534312
349,173.447,0.38465,0.4056,0.85322,0.99132,1,0.995,0.93804,0.33088,0.35596,0.7922,0.00053225,0.00053225,0.00053225
350,173.922,0.46005,0.42897,0.94928,0.99155,1,0.995,0.9485,0.30144,0.34694,0.78548,0.000530188,0.000530188,0.000530188
351,174.418,0.31733,0.37864,0.84493,0.99155,1,0.995,0.9485,0.30144,0.34694,0.78548,0.000528125,0.000528125,0.000528125
352,175.042,0.31567,0.39412,0.89075,0.99127,1,0.995,0.97156,0.27907,0.33903,0.78201,0.000526063,0.000526063,0.000526063
353,175.517,0.45994,0.5784,0.99139,0.99127,1,0.995,0.97156,0.27907,0.33903,0.78201,0.000524,0.000524,0.000524
354,175.988,0.38771,0.45883,0.87442,0.98926,1,0.995,0.9774,0.26901,0.34066,0.77649,0.000521937,0.000521937,0.000521937
355,176.448,0.3502,0.4079,0.80348,0.98926,1,0.995,0.9774,0.26901,0.34066,0.77649,0.000519875,0.000519875,0.000519875
356,176.935,0.404,0.43849,0.89545,0.98765,1,0.995,0.9723,0.26668,0.34151,0.77322,0.000517813,0.000517813,0.000517813
357,177.364,0.36227,0.39261,0.89626,0.98765,1,0.995,0.9723,0.26668,0.34151,0.77322,0.00051575,0.00051575,0.00051575
358,177.862,0.37551,0.43537,0.85177,0.98776,1,0.995,0.97549,0.2748,0.36089,0.77506,0.000513688,0.000513688,0.000513688
359,178.303,0.35558,0.41816,0.86738,0.98776,1,0.995,0.97549,0.2748,0.36089,0.77506,0.000511625,0.000511625,0.000511625
360,178.784,0.37443,0.42891,0.89012,0.98926,1,0.995,0.96662,0.29976,0.36381,0.78342,0.000509562,0.000509562,0.000509562
361,179.237,0.43084,0.4435,0.92825,0.98926,1,0.995,0.96662,0.29976,0.36381,0.78342,0.0005075,0.0005075,0.0005075
362,179.745,0.45327,0.50767,0.87842,0.99129,1,0.995,0.97887,0.30364,0.36175,0.7873,0.000505438,0.000505438,0.000505438
363,180.197,0.40744,0.41058,0.9257,0.99129,1,0.995,0.97887,0.30364,0.36175,0.7873,0.000503375,0.000503375,0.000503375
364,180.689,0.42504,0.45607,0.88561,0.99125,1,0.995,0.98287,0.2853,0.35458,0.7798,0.000501313,0.000501313,0.000501313
365,181.16,0.31505,0.38452,0.84443,0.99125,1,0.995,0.98287,0.2853,0.35458,0.7798,0.00049925,0.00049925,0.00049925
366,181.67,0.40805,0.48869,0.87854,0.99189,1,0.995,0.96512,0.27503,0.34107,0.76649,0.000497188,0.000497188,0.000497188
367,182.133,0.34435,0.38495,0.87441,0.99189,1,0.995,0.96512,0.27503,0.34107,0.76649,0.000495125,0.000495125,0.000495125
368,182.9,0.4429,0.49369,0.92951,0.99143,1,0.995,0.97067,0.27741,0.32653,0.76206,0.000493063,0.000493063,0.000493063
369,183.409,0.39607,0.48164,0.86153,0.99143,1,0.995,0.97067,0.27741,0.32653,0.76206,0.000491,0.000491,0.000491
370,183.903,0.39937,0.4087,0.86367,0.9914,1,0.995,0.9697,0.27383,0.31875,0.76427,0.000488938,0.000488938,0.000488938
371,184.34,0.41443,0.42826,0.924,0.9914,1,0.995,0.9697,0.27383,0.31875,0.76427,0.000486875,0.000486875,0.000486875
372,184.807,0.35052,0.41077,0.83055,0.99137,1,0.995,0.98894,0.24783,0.32025,0.75919,0.000484813,0.000484813,0.000484813
373,185.256,0.40958,0.55733,0.93377,0.99137,1,0.995,0.98894,0.24783,0.32025,0.75919,0.00048275,0.00048275,0.00048275
